effort,season,latitude,longitude,abundance
tows,apr-jun,23,-145,1
tows,apr-jun,21,-145,1
tows,apr-jun,19,-145,0
tows,apr-jun,18,-145,0
tows,apr-jun,16,-145,0
tows,apr-jun,13,-145,1
tows,apr-jun,11,-145,1
tows,apr-jun,7,-145,1
tows,apr-jun,5,-145,1
tows,apr-jun,3,-145,0
tows,apr-jun,2,-145,1
tows,apr-jun,-1,-145,1
tows,apr-jun,28,-146,1
tows,apr-jun,27,-146,1
tows,apr-jun,26,-146,1
tows,apr-jun,24,-146,1
tows,apr-jun,23,-146,0
tows,apr-jun,22,-146,0
tows,apr-jun,21,-146,0
tows,apr-jun,19,-146,1
tows,apr-jun,17,-146,0
tows,apr-jun,15,-146,0
tows,apr-jun,10,-146,0
tows,apr-jun,8,-146,1
tows,apr-jun,7,-146,0
tows,apr-jun,6,-146,0
tows,apr-jun,5,-146,0
tows,apr-jun,4,-146,1
tows,apr-jun,3,-146,1
tows,apr-jun,1,-146,0
tows,apr-jun,0,-146,0
tows,apr-jun,-1,-146,0
tows,apr-jun,-2,-146,1
tows,apr-jun,28,-147,1
tows,apr-jun,27,-147,1
tows,apr-jun,26,-147,1
tows,apr-jun,25,-147,1
tows,apr-jun,23,-147,1
tows,apr-jun,21,-147,0
tows,apr-jun,19,-147,1
tows,apr-jun,18,-147,1
tows,apr-jun,17,-147,1
tows,apr-jun,16,-147,0
tows,apr-jun,15,-147,1
tows,apr-jun,13,-147,0
tows,apr-jun,12,-147,0
tows,apr-jun,10,-147,0
tows,apr-jun,8,-147,0
tows,apr-jun,6,-147,1
tows,apr-jun,5,-147,0
tows,apr-jun,4,-147,2
tows,apr-jun,3,-147,0
tows,apr-jun,2,-147,0
tows,apr-jun,-5,-147,2
tows,apr-jun,-11,-147,1
tows,apr-jun,35,-148,1
tows,apr-jun,32,-148,0
tows,apr-jun,26,-148,1
tows,apr-jun,24,-148,1
tows,apr-jun,22,-148,0
tows,apr-jun,21,-148,1
tows,apr-jun,20,-148,0
tows,apr-jun,19,-148,1
tows,apr-jun,18,-148,0
tows,apr-jun,17,-148,0
tows,apr-jun,16,-148,1
tows,apr-jun,15,-148,0
tows,apr-jun,14,-148,1
tows,apr-jun,12,-148,1
tows,apr-jun,10,-148,0
tows,apr-jun,6,-148,0
tows,apr-jun,5,-148,2
tows,apr-jun,4,-148,2
tows,apr-jun,3,-148,1
tows,apr-jun,-2,-148,0
tows,apr-jun,-5,-148,1
tows,apr-jun,-11,-148,1
tows,apr-jun,-42,-148,0
tows,apr-jun,-43,-148,1
tows,apr-jun,-45,-148,0
tows,apr-jun,31,-149,0
tows,apr-jun,26,-149,1
tows,apr-jun,25,-149,1
tows,apr-jun,23,-149,1
tows,apr-jun,21,-149,0
tows,apr-jun,18,-149,1
tows,apr-jun,17,-149,0
tows,apr-jun,16,-149,1
tows,apr-jun,14,-149,1
tows,apr-jun,13,-149,1
tows,apr-jun,12,-149,1
tows,apr-jun,11,-149,2
tows,apr-jun,9,-149,0
tows,apr-jun,7,-149,0
tows,apr-jun,4,-149,2
tows,apr-jun,3,-149,1
tows,apr-jun,1,-149,0
tows,apr-jun,-2,-149,1
tows,apr-jun,-3,-149,0
tows,apr-jun,-7,-149,0
tows,apr-jun,-14,-149,0
tows,apr-jun,-39,-149,0
tows,apr-jun,-43,-149,1
tows,apr-jun,32,-150,1
tows,apr-jun,25,-150,1
tows,apr-jun,24,-150,1
tows,apr-jun,22,-150,1
tows,apr-jun,21,-150,0
tows,apr-jun,18,-150,0
tows,apr-jun,17,-150,0
tows,apr-jun,16,-150,1
tows,apr-jun,15,-150,1
tows,apr-jun,14,-150,1
tows,apr-jun,13,-150,1
tows,apr-jun,12,-150,0
tows,apr-jun,11,-150,2
tows,apr-jun,10,-150,1
tows,apr-jun,9,-150,1
tows,apr-jun,8,-150,1
tows,apr-jun,7,-150,1
tows,apr-jun,6,-150,1
tows,apr-jun,5,-150,1
tows,apr-jun,4,-150,3
tows,apr-jun,3,-150,2
tows,apr-jun,2,-150,1
tows,apr-jun,1,-150,2
tows,apr-jun,0,-150,1
tows,apr-jun,-1,-150,0
tows,apr-jun,-2,-150,0
tows,apr-jun,-14,-150,0
tows,apr-jun,-37,-150,1
tows,apr-jun,-38,-150,2
tows,apr-jun,-39,-150,1
tows,apr-jun,-42,-150,0
tows,apr-jun,-44,-150,0
tows,apr-jun,24,-151,1
tows,apr-jun,23,-151,1
tows,apr-jun,21,-151,1
tows,apr-jun,20,-151,1
tows,apr-jun,19,-151,0
tows,apr-jun,18,-151,1
tows,apr-jun,15,-151,1
tows,apr-jun,14,-151,0
tows,apr-jun,13,-151,1
tows,apr-jun,12,-151,0
tows,apr-jun,11,-151,2
tows,apr-jun,10,-151,1
tows,apr-jun,9,-151,0
tows,apr-jun,7,-151,1
tows,apr-jun,6,-151,2
tows,apr-jun,5,-151,2
tows,apr-jun,4,-151,2
tows,apr-jun,3,-151,2
tows,apr-jun,2,-151,1
tows,apr-jun,1,-151,1
tows,apr-jun,0,-151,2
tows,apr-jun,-1,-151,0
tows,apr-jun,-3,-151,0
tows,apr-jun,-4,-151,2
tows,apr-jun,-5,-151,2
tows,apr-jun,-7,-151,1
tows,apr-jun,-8,-151,2
tows,apr-jun,-9,-151,1
tows,apr-jun,-10,-151,1
tows,apr-jun,-11,-151,1
tows,apr-jun,-36,-151,1
tows,apr-jun,-37,-151,1
tows,apr-jun,-38,-151,0
tows,apr-jun,29,-152,0
tows,apr-jun,28,-152,0
tows,apr-jun,24,-152,0
tows,apr-jun,23,-152,1
tows,apr-jun,22,-152,1
tows,apr-jun,19,-152,2
tows,apr-jun,16,-152,0
tows,apr-jun,13,-152,1
tows,apr-jun,12,-152,1
tows,apr-jun,11,-152,0
tows,apr-jun,10,-152,2
tows,apr-jun,9,-152,0
tows,apr-jun,8,-152,1
tows,apr-jun,7,-152,1
tows,apr-jun,6,-152,0
tows,apr-jun,5,-152,1
tows,apr-jun,4,-152,1
tows,apr-jun,3,-152,2
tows,apr-jun,2,-152,2
tows,apr-jun,1,-152,1
tows,apr-jun,-1,-152,2
tows,apr-jun,-3,-152,1
tows,apr-jun,-4,-152,1
tows,apr-jun,-5,-152,0
tows,apr-jun,-7,-152,0
tows,apr-jun,-8,-152,1
tows,apr-jun,-11,-152,1
tows,apr-jun,-38,-152,0
tows,apr-jun,-40,-152,0
tows,apr-jun,29,-153,0
tows,apr-jun,25,-153,0
tows,apr-jun,22,-153,1
tows,apr-jun,20,-153,0
tows,apr-jun,18,-153,1
tows,apr-jun,16,-153,1
tows,apr-jun,15,-153,0
tows,apr-jun,13,-153,0
tows,apr-jun,10,-153,0
tows,apr-jun,9,-153,0
tows,apr-jun,8,-153,1
tows,apr-jun,7,-153,0
tows,apr-jun,6,-153,1
tows,apr-jun,5,-153,1
tows,apr-jun,4,-153,2
tows,apr-jun,3,-153,1
tows,apr-jun,2,-153,2
tows,apr-jun,-1,-153,1
tows,apr-jun,-2,-153,1
tows,apr-jun,-3,-153,1
tows,apr-jun,-4,-153,1
tows,apr-jun,-5,-153,1
tows,apr-jun,-6,-153,2
tows,apr-jun,-7,-153,2
tows,apr-jun,-8,-153,1
tows,apr-jun,-9,-153,0
tows,apr-jun,-10,-153,1
tows,apr-jun,-11,-153,1
tows,apr-jun,-13,-153,0
tows,apr-jun,-14,-153,0
tows,apr-jun,-31,-153,0
tows,apr-jun,29,-154,0
tows,apr-jun,27,-154,0
tows,apr-jun,26,-154,1
tows,apr-jun,21,-154,1
tows,apr-jun,20,-154,2
tows,apr-jun,17,-154,1
tows,apr-jun,16,-154,1
tows,apr-jun,13,-154,1
tows,apr-jun,12,-154,0
tows,apr-jun,11,-154,0
tows,apr-jun,10,-154,1
tows,apr-jun,9,-154,0
tows,apr-jun,7,-154,1
tows,apr-jun,6,-154,1
tows,apr-jun,5,-154,1
tows,apr-jun,4,-154,2
tows,apr-jun,3,-154,1
tows,apr-jun,2,-154,1
tows,apr-jun,-1,-154,3
tows,apr-jun,-2,-154,2
tows,apr-jun,-3,-154,1
tows,apr-jun,-4,-154,1
tows,apr-jun,-5,-154,0
tows,apr-jun,-7,-154,1
tows,apr-jun,-8,-154,1
tows,apr-jun,-9,-154,1
tows,apr-jun,-10,-154,2
tows,apr-jun,-11,-154,0
tows,apr-jun,-13,-154,1
tows,apr-jun,-14,-154,0
tows,apr-jun,-24,-154,0
tows,apr-jun,-28,-154,0
tows,apr-jun,-29,-154,1
tows,apr-jun,26,-155,0
tows,apr-jun,24,-155,0
tows,apr-jun,23,-155,0
tows,apr-jun,20,-155,0
tows,apr-jun,19,-155,1
tows,apr-jun,17,-155,0
tows,apr-jun,16,-155,1
tows,apr-jun,15,-155,1
tows,apr-jun,14,-155,0
tows,apr-jun,12,-155,0
tows,apr-jun,10,-155,0
tows,apr-jun,9,-155,0
tows,apr-jun,6,-155,1
tows,apr-jun,5,-155,1
tows,apr-jun,4,-155,1
tows,apr-jun,3,-155,2
tows,apr-jun,2,-155,1
tows,apr-jun,1,-155,0
tows,apr-jun,0,-155,0
tows,apr-jun,-1,-155,1
tows,apr-jun,-2,-155,1
tows,apr-jun,-4,-155,0
tows,apr-jun,-8,-155,1
tows,apr-jun,-9,-155,2
tows,apr-jun,-10,-155,2
tows,apr-jun,-11,-155,1
tows,apr-jun,-33,-155,0
tows,apr-jun,-35,-155,0
tows,apr-jun,27,-156,1
tows,apr-jun,26,-156,1
tows,apr-jun,23,-156,0
tows,apr-jun,21,-156,0
tows,apr-jun,19,-156,1
tows,apr-jun,18,-156,1
tows,apr-jun,15,-156,0
tows,apr-jun,14,-156,1
tows,apr-jun,13,-156,0
tows,apr-jun,11,-156,1
tows,apr-jun,10,-156,0
tows,apr-jun,8,-156,1
tows,apr-jun,7,-156,1
tows,apr-jun,6,-156,1
tows,apr-jun,5,-156,1
tows,apr-jun,4,-156,2
tows,apr-jun,3,-156,1
tows,apr-jun,2,-156,2
tows,apr-jun,0,-156,1
tows,apr-jun,-1,-156,0
tows,apr-jun,-2,-156,0
tows,apr-jun,-4,-156,1
tows,apr-jun,-9,-156,1
tows,apr-jun,-10,-156,1
tows,apr-jun,-13,-156,0
tows,apr-jun,-34,-156,1
tows,apr-jun,30,-157,0
tows,apr-jun,26,-157,0
tows,apr-jun,25,-157,1
tows,apr-jun,24,-157,0
tows,apr-jun,23,-157,1
tows,apr-jun,22,-157,0
tows,apr-jun,18,-157,1
tows,apr-jun,17,-157,1
tows,apr-jun,14,-157,1
tows,apr-jun,13,-157,1
tows,apr-jun,12,-157,1
tows,apr-jun,10,-157,0
tows,apr-jun,9,-157,0
tows,apr-jun,8,-157,1
tows,apr-jun,5,-157,2
tows,apr-jun,4,-157,2
tows,apr-jun,3,-157,2
tows,apr-jun,2,-157,2
tows,apr-jun,1,-157,0
tows,apr-jun,0,-157,0
tows,apr-jun,-1,-157,0
tows,apr-jun,-2,-157,0
tows,apr-jun,-4,-157,1
tows,apr-jun,-5,-157,1
tows,apr-jun,-10,-157,2
tows,apr-jun,-13,-157,1
tows,apr-jun,-32,-157,0
tows,apr-jun,27,-158,0
tows,apr-jun,26,-158,0
tows,apr-jun,23,-158,1
tows,apr-jun,22,-158,0
tows,apr-jun,21,-158,0
tows,apr-jun,17,-158,1
tows,apr-jun,16,-158,0
tows,apr-jun,14,-158,0
tows,apr-jun,13,-158,2
tows,apr-jun,12,-158,0
tows,apr-jun,10,-158,0
tows,apr-jun,9,-158,1
tows,apr-jun,7,-158,1
tows,apr-jun,6,-158,0
tows,apr-jun,5,-158,2
tows,apr-jun,4,-158,3
tows,apr-jun,3,-158,1
tows,apr-jun,2,-158,0
tows,apr-jun,0,-158,0
tows,apr-jun,-1,-158,0
tows,apr-jun,-8,-158,0
tows,apr-jun,-10,-158,2
tows,apr-jun,-34,-158,0
tows,apr-jun,26,-159,0
tows,apr-jun,25,-159,2
tows,apr-jun,24,-159,0
tows,apr-jun,22,-159,1
tows,apr-jun,21,-159,1
tows,apr-jun,19,-159,0
tows,apr-jun,16,-159,1
tows,apr-jun,13,-159,1
tows,apr-jun,12,-159,1
tows,apr-jun,11,-159,1
tows,apr-jun,10,-159,1
tows,apr-jun,9,-159,1
tows,apr-jun,7,-159,1
tows,apr-jun,6,-159,1
tows,apr-jun,5,-159,2
tows,apr-jun,4,-159,2
tows,apr-jun,3,-159,1
tows,apr-jun,2,-159,0
tows,apr-jun,1,-159,0
tows,apr-jun,0,-159,0
tows,apr-jun,-2,-159,0
tows,apr-jun,-3,-159,1
tows,apr-jun,-4,-159,0
tows,apr-jun,-7,-159,2
tows,apr-jun,-10,-159,0
tows,apr-jun,-11,-159,1
tows,apr-jun,27,-160,1
tows,apr-jun,26,-160,1
tows,apr-jun,25,-160,1
tows,apr-jun,24,-160,1
tows,apr-jun,23,-160,1
tows,apr-jun,21,-160,1
tows,apr-jun,20,-160,1
tows,apr-jun,16,-160,1
tows,apr-jun,13,-160,0
tows,apr-jun,12,-160,0
tows,apr-jun,10,-160,0
tows,apr-jun,9,-160,0
tows,apr-jun,7,-160,0
tows,apr-jun,5,-160,2
tows,apr-jun,4,-160,2
tows,apr-jun,3,-160,1
tows,apr-jun,2,-160,1
tows,apr-jun,1,-160,0
tows,apr-jun,0,-160,0
tows,apr-jun,-2,-160,1
tows,apr-jun,-3,-160,1
tows,apr-jun,-4,-160,1
tows,apr-jun,-15,-160,0
tows,apr-jun,28,-161,0
tows,apr-jun,25,-161,1
tows,apr-jun,24,-161,2
tows,apr-jun,23,-161,0
tows,apr-jun,22,-161,1
tows,apr-jun,21,-161,2
tows,apr-jun,20,-161,0
tows,apr-jun,19,-161,1
tows,apr-jun,16,-161,1
tows,apr-jun,14,-161,1
tows,apr-jun,9,-161,1
tows,apr-jun,8,-161,1
tows,apr-jun,7,-161,0
tows,apr-jun,6,-161,1
tows,apr-jun,5,-161,1
tows,apr-jun,4,-161,2
tows,apr-jun,3,-161,2
tows,apr-jun,2,-161,1
tows,apr-jun,1,-161,1
tows,apr-jun,0,-161,0
tows,apr-jun,-2,-161,1
tows,apr-jun,-3,-161,0
tows,apr-jun,-7,-161,0
tows,apr-jun,28,-162,0
tows,apr-jun,27,-162,0
tows,apr-jun,25,-162,0
tows,apr-jun,24,-162,2
tows,apr-jun,23,-162,0
tows,apr-jun,21,-162,1
tows,apr-jun,20,-162,1
tows,apr-jun,19,-162,0
tows,apr-jun,17,-162,1
tows,apr-jun,15,-162,0
tows,apr-jun,14,-162,0
tows,apr-jun,11,-162,0
tows,apr-jun,10,-162,1
tows,apr-jun,9,-162,1
tows,apr-jun,8,-162,0
tows,apr-jun,4,-162,2
tows,apr-jun,3,-162,2
tows,apr-jun,2,-162,1
tows,apr-jun,1,-162,1
tows,apr-jun,0,-162,0
tows,apr-jun,-1,-162,0
tows,apr-jun,-2,-162,1
tows,apr-jun,-3,-162,0
tows,apr-jun,-4,-162,0
tows,apr-jun,-9,-162,0
tows,apr-jun,-10,-162,0
tows,apr-jun,33,-163,0
tows,apr-jun,29,-163,0
tows,apr-jun,26,-163,0
tows,apr-jun,25,-163,1
tows,apr-jun,24,-163,1
tows,apr-jun,23,-163,2
tows,apr-jun,22,-163,1
tows,apr-jun,21,-163,1
tows,apr-jun,20,-163,1
tows,apr-jun,19,-163,1
tows,apr-jun,18,-163,1
tows,apr-jun,17,-163,1
tows,apr-jun,16,-163,1
tows,apr-jun,15,-163,1
tows,apr-jun,10,-163,1
tows,apr-jun,9,-163,0
tows,apr-jun,8,-163,0
tows,apr-jun,5,-163,1
tows,apr-jun,4,-163,2
tows,apr-jun,3,-163,2
tows,apr-jun,2,-163,1
tows,apr-jun,1,-163,1
tows,apr-jun,0,-163,0
tows,apr-jun,-8,-163,0
tows,apr-jun,-13,-163,0
tows,apr-jun,-14,-163,0
tows,apr-jun,30,-164,0
tows,apr-jun,29,-164,0
tows,apr-jun,28,-164,0
tows,apr-jun,27,-164,0
tows,apr-jun,26,-164,1
tows,apr-jun,25,-164,1
tows,apr-jun,24,-164,1
tows,apr-jun,23,-164,2
tows,apr-jun,22,-164,1
tows,apr-jun,21,-164,1
tows,apr-jun,20,-164,1
tows,apr-jun,19,-164,2
tows,apr-jun,18,-164,1
tows,apr-jun,17,-164,1
tows,apr-jun,16,-164,0
tows,apr-jun,13,-164,0
tows,apr-jun,10,-164,0
tows,apr-jun,8,-164,0
tows,apr-jun,7,-164,1
tows,apr-jun,6,-164,1
tows,apr-jun,5,-164,1
tows,apr-jun,4,-164,2
tows,apr-jun,3,-164,3
tows,apr-jun,0,-164,0
tows,apr-jun,-1,-164,0
tows,apr-jun,-2,-164,0
tows,apr-jun,-3,-164,0
tows,apr-jun,-4,-164,0
tows,apr-jun,-13,-164,1
tows,apr-jun,28,-165,0
tows,apr-jun,27,-165,1
tows,apr-jun,25,-165,1
tows,apr-jun,24,-165,1
tows,apr-jun,23,-165,1
tows,apr-jun,22,-165,2
tows,apr-jun,21,-165,1
tows,apr-jun,20,-165,1
tows,apr-jun,19,-165,1
tows,apr-jun,18,-165,2
tows,apr-jun,17,-165,1
tows,apr-jun,15,-165,0
tows,apr-jun,14,-165,0
tows,apr-jun,9,-165,0
tows,apr-jun,7,-165,0
tows,apr-jun,6,-165,0
tows,apr-jun,5,-165,0
tows,apr-jun,4,-165,0
tows,apr-jun,3,-165,2
tows,apr-jun,2,-165,1
tows,apr-jun,1,-165,1
tows,apr-jun,-1,-165,3
tows,apr-jun,-2,-165,2
tows,apr-jun,-3,-165,1
tows,apr-jun,27,-166,1
tows,apr-jun,26,-166,0
tows,apr-jun,25,-166,1
tows,apr-jun,24,-166,1
tows,apr-jun,23,-166,1
tows,apr-jun,22,-166,2
tows,apr-jun,21,-166,1
tows,apr-jun,20,-166,2
tows,apr-jun,19,-166,2
tows,apr-jun,18,-166,2
tows,apr-jun,17,-166,1
tows,apr-jun,16,-166,0
tows,apr-jun,14,-166,0
tows,apr-jun,7,-166,1
tows,apr-jun,5,-166,0
tows,apr-jun,3,-166,2
tows,apr-jun,2,-166,1
tows,apr-jun,1,-166,1
tows,apr-jun,0,-166,0
tows,apr-jun,-1,-166,2
tows,apr-jun,-2,-166,1
tows,apr-jun,-3,-166,2
tows,apr-jun,-5,-166,0
tows,apr-jun,-6,-166,1
tows,apr-jun,-8,-166,0
tows,apr-jun,-9,-166,1
tows,apr-jun,28,-167,1
tows,apr-jun,27,-167,0
tows,apr-jun,26,-167,0
tows,apr-jun,25,-167,0
tows,apr-jun,24,-167,1
tows,apr-jun,23,-167,1
tows,apr-jun,22,-167,1
tows,apr-jun,21,-167,2
tows,apr-jun,20,-167,0
tows,apr-jun,19,-167,1
tows,apr-jun,18,-167,1
tows,apr-jun,17,-167,1
tows,apr-jun,16,-167,1
tows,apr-jun,8,-167,0
tows,apr-jun,7,-167,1
tows,apr-jun,5,-167,2
tows,apr-jun,4,-167,1
tows,apr-jun,3,-167,1
tows,apr-jun,2,-167,1
tows,apr-jun,1,-167,2
tows,apr-jun,0,-167,1
tows,apr-jun,-3,-167,1
tows,apr-jun,-4,-167,0
tows,apr-jun,-5,-167,0
tows,apr-jun,-9,-167,0
tows,apr-jun,31,-168,0
tows,apr-jun,28,-168,0
tows,apr-jun,27,-168,1
tows,apr-jun,25,-168,0
tows,apr-jun,24,-168,1
tows,apr-jun,23,-168,2
tows,apr-jun,22,-168,1
tows,apr-jun,21,-168,2
tows,apr-jun,20,-168,2
tows,apr-jun,19,-168,1
tows,apr-jun,18,-168,0
tows,apr-jun,17,-168,2
tows,apr-jun,16,-168,2
tows,apr-jun,15,-168,1
tows,apr-jun,14,-168,1
tows,apr-jun,13,-168,1
tows,apr-jun,12,-168,0
tows,apr-jun,2,-168,0
tows,apr-jun,1,-168,0
tows,apr-jun,0,-168,1
tows,apr-jun,-6,-168,1
tows,apr-jun,-7,-168,1
tows,apr-jun,-8,-168,1
tows,apr-jun,-10,-168,0
tows,apr-jun,-12,-168,1
tows,apr-jun,-30,-168,1
tows,apr-jun,29,-169,0
tows,apr-jun,27,-169,1
tows,apr-jun,25,-169,1
tows,apr-jun,24,-169,2
tows,apr-jun,23,-169,1
tows,apr-jun,22,-169,1
tows,apr-jun,21,-169,2
tows,apr-jun,20,-169,2
tows,apr-jun,19,-169,2
tows,apr-jun,18,-169,2
tows,apr-jun,17,-169,1
tows,apr-jun,16,-169,1
tows,apr-jun,15,-169,1
tows,apr-jun,14,-169,0
tows,apr-jun,12,-169,0
tows,apr-jun,7,-169,0
tows,apr-jun,3,-169,1
tows,apr-jun,2,-169,0
tows,apr-jun,-5,-169,0
tows,apr-jun,-7,-169,1
tows,apr-jun,-10,-169,1
tows,apr-jun,-11,-169,1
tows,apr-jun,-30,-169,2
tows,apr-jun,-31,-169,0
tows,apr-jun,-32,-169,1
tows,apr-jun,27,-170,1
tows,apr-jun,25,-170,1
tows,apr-jun,23,-170,1
tows,apr-jun,22,-170,1
tows,apr-jun,21,-170,1
tows,apr-jun,20,-170,1
tows,apr-jun,19,-170,1
tows,apr-jun,18,-170,1
tows,apr-jun,17,-170,2
tows,apr-jun,16,-170,1
tows,apr-jun,15,-170,2
tows,apr-jun,14,-170,1
tows,apr-jun,13,-170,1
tows,apr-jun,11,-170,0
tows,apr-jun,7,-170,0
tows,apr-jun,5,-170,0
tows,apr-jun,2,-170,0
tows,apr-jun,-1,-170,0
tows,apr-jun,-2,-170,0
tows,apr-jun,-5,-170,0
tows,apr-jun,-6,-170,1
tows,apr-jun,-7,-170,1
tows,apr-jun,-12,-170,0
tows,apr-jun,-31,-170,0
tows,apr-jun,-32,-170,1
tows,apr-jun,-33,-170,1
tows,apr-jun,26,-171,1
tows,apr-jun,25,-171,1
tows,apr-jun,23,-171,1
tows,apr-jun,22,-171,1
tows,apr-jun,21,-171,1
tows,apr-jun,20,-171,2
tows,apr-jun,19,-171,2
tows,apr-jun,18,-171,2
tows,apr-jun,17,-171,1
tows,apr-jun,16,-171,2
tows,apr-jun,15,-171,1
tows,apr-jun,14,-171,1
tows,apr-jun,13,-171,0
tows,apr-jun,12,-171,0
tows,apr-jun,11,-171,2
tows,apr-jun,10,-171,2
tows,apr-jun,9,-171,0
tows,apr-jun,8,-171,0
tows,apr-jun,7,-171,0
tows,apr-jun,4,-171,1
tows,apr-jun,3,-171,1
tows,apr-jun,2,-171,1
tows,apr-jun,1,-171,0
tows,apr-jun,-3,-171,0
tows,apr-jun,-4,-171,1
tows,apr-jun,-5,-171,0
tows,apr-jun,-6,-171,1
tows,apr-jun,-7,-171,0
tows,apr-jun,-11,-171,0
tows,apr-jun,-12,-171,0
tows,apr-jun,-30,-171,0
tows,apr-jun,29,-172,0
tows,apr-jun,26,-172,1
tows,apr-jun,24,-172,0
tows,apr-jun,23,-172,0
tows,apr-jun,22,-172,1
tows,apr-jun,21,-172,1
tows,apr-jun,20,-172,1
tows,apr-jun,19,-172,2
tows,apr-jun,18,-172,2
tows,apr-jun,17,-172,2
tows,apr-jun,16,-172,1
tows,apr-jun,15,-172,2
tows,apr-jun,14,-172,1
tows,apr-jun,13,-172,1
tows,apr-jun,12,-172,0
tows,apr-jun,11,-172,1
tows,apr-jun,10,-172,2
tows,apr-jun,9,-172,0
tows,apr-jun,8,-172,0
tows,apr-jun,7,-172,2
tows,apr-jun,6,-172,0
tows,apr-jun,4,-172,0
tows,apr-jun,3,-172,0
tows,apr-jun,2,-172,1
tows,apr-jun,0,-172,0
tows,apr-jun,-3,-172,1
tows,apr-jun,-4,-172,1
tows,apr-jun,-6,-172,1
tows,apr-jun,-7,-172,1
tows,apr-jun,-11,-172,1
tows,apr-jun,-12,-172,0
tows,apr-jun,27,-173,0
tows,apr-jun,25,-173,1
tows,apr-jun,24,-173,0
tows,apr-jun,23,-173,1
tows,apr-jun,22,-173,1
tows,apr-jun,21,-173,1
tows,apr-jun,20,-173,1
tows,apr-jun,19,-173,1
tows,apr-jun,18,-173,2
tows,apr-jun,17,-173,2
tows,apr-jun,16,-173,2
tows,apr-jun,15,-173,1
tows,apr-jun,14,-173,1
tows,apr-jun,13,-173,1
tows,apr-jun,12,-173,1
tows,apr-jun,11,-173,1
tows,apr-jun,10,-173,1
tows,apr-jun,9,-173,1
tows,apr-jun,8,-173,1
tows,apr-jun,7,-173,2
tows,apr-jun,6,-173,0
tows,apr-jun,5,-173,0
tows,apr-jun,3,-173,0
tows,apr-jun,2,-173,0
tows,apr-jun,-6,-173,1
tows,apr-jun,-11,-173,1
tows,apr-jun,26,-174,1
tows,apr-jun,25,-174,1
tows,apr-jun,24,-174,1
tows,apr-jun,23,-174,0
tows,apr-jun,19,-174,0
tows,apr-jun,18,-174,2
tows,apr-jun,17,-174,2
tows,apr-jun,16,-174,2
tows,apr-jun,15,-174,1
tows,apr-jun,14,-174,2
tows,apr-jun,12,-174,2
tows,apr-jun,11,-174,2
tows,apr-jun,9,-174,2
tows,apr-jun,8,-174,1
tows,apr-jun,7,-174,1
tows,apr-jun,6,-174,1
tows,apr-jun,5,-174,1
tows,apr-jun,-3,-174,0
tows,apr-jun,-4,-174,1
tows,apr-jun,-7,-174,0
tows,apr-jun,-8,-174,0
tows,apr-jun,-9,-174,0
tows,apr-jun,25,-175,0
tows,apr-jun,24,-175,1
tows,apr-jun,23,-175,0
tows,apr-jun,22,-175,1
tows,apr-jun,21,-175,1
tows,apr-jun,20,-175,1
tows,apr-jun,19,-175,0
tows,apr-jun,18,-175,0
tows,apr-jun,17,-175,2
tows,apr-jun,16,-175,2
tows,apr-jun,15,-175,2
tows,apr-jun,14,-175,2
tows,apr-jun,12,-175,3
tows,apr-jun,11,-175,2
tows,apr-jun,10,-175,1
tows,apr-jun,9,-175,1
tows,apr-jun,8,-175,0
tows,apr-jun,7,-175,0
tows,apr-jun,6,-175,1
tows,apr-jun,2,-175,0
tows,apr-jun,1,-175,0
tows,apr-jun,-3,-175,0
tows,apr-jun,-4,-175,1
tows,apr-jun,-7,-175,0
tows,apr-jun,28,-176,0
tows,apr-jun,26,-176,0
tows,apr-jun,25,-176,0
tows,apr-jun,24,-176,0
tows,apr-jun,23,-176,0
tows,apr-jun,22,-176,0
tows,apr-jun,21,-176,1
tows,apr-jun,20,-176,1
tows,apr-jun,19,-176,1
tows,apr-jun,18,-176,1
tows,apr-jun,17,-176,2
tows,apr-jun,16,-176,2
tows,apr-jun,15,-176,2
tows,apr-jun,14,-176,2
tows,apr-jun,13,-176,1
tows,apr-jun,12,-176,1
tows,apr-jun,11,-176,2
tows,apr-jun,10,-176,0
tows,apr-jun,9,-176,0
tows,apr-jun,8,-176,0
tows,apr-jun,7,-176,1
tows,apr-jun,6,-176,0
tows,apr-jun,5,-176,1
tows,apr-jun,1,-176,1
tows,apr-jun,-4,-176,0
tows,apr-jun,-5,-176,1
tows,apr-jun,24,-177,0
tows,apr-jun,23,-177,1
tows,apr-jun,21,-177,1
tows,apr-jun,20,-177,1
tows,apr-jun,17,-177,1
tows,apr-jun,16,-177,1
tows,apr-jun,15,-177,2
tows,apr-jun,14,-177,2
tows,apr-jun,13,-177,1
tows,apr-jun,12,-177,2
tows,apr-jun,11,-177,2
tows,apr-jun,10,-177,1
tows,apr-jun,9,-177,0
tows,apr-jun,7,-177,1
tows,apr-jun,6,-177,1
tows,apr-jun,4,-177,0
tows,apr-jun,1,-177,0
tows,apr-jun,-4,-177,2
tows,apr-jun,-5,-177,0
tows,apr-jun,-6,-177,0
tows,apr-jun,25,-178,1
tows,apr-jun,23,-178,1
tows,apr-jun,22,-178,1
tows,apr-jun,20,-178,1
tows,apr-jun,19,-178,1
tows,apr-jun,18,-178,1
tows,apr-jun,16,-178,1
tows,apr-jun,15,-178,1
tows,apr-jun,14,-178,1
tows,apr-jun,13,-178,1
tows,apr-jun,12,-178,3
